9
3
13
12
15
7
12
2
12
6
17
9
17
6
20
13
11
1
11
4
12
18
13
3
15
11
10
2
13
5
7
5
17
6
6
19
13
6
20
10
5
20
20
20
18
18
6
6
6
11
1
20
1
