0.0013591,0,0.010712,0.010471,0.0010798,0,0.00099995,0.0032529,0,0.00058365,0,0.0010182,0.0023869,0.00070501,0,0.011025,0,0.011391,0.012171,0.01735,0.027656,0.024764,0.070452,0.065115,0.083687,0.059075,0.095123,0.24269,0.17022,0.076707
0,0.0025939,0.015019,0.004977,0.00578,0.012687,0.039327,0.040965,0.033375,0.026166,0.027607,0.0067382,0.011279,0.0059842,0.0056428,0.008451,0.011348,0.025052,0.013163,0.016801,0.048249,0.05432,0.028541,0.040814,0.02049,0.022337,0.037186,0.11425,0.12734,0.19351
0.058133,0.19305,0.082706,0.060063,0.021911,0.023969,0.14113,0.032087,0.037652,0.011993,0.008207,0.0040848,0.0079402,0.032477,0.023329,0.026905,0.016511,0.013554,0.0039337,0.0017115,0.0022645,0.025722,0.032598,0.035425,0.032114,0.025481,0.010961,0.019986,0.0045535,0.0095492
0.055723,0.060285,0.20195,0.14166,0.25744,0.16256,0.03106,0.033601,0.019751,0.023855,0,0,0.0011729,0.0020117,0.00098812,0,0.0012576,0,0.0025672,0.0015561,0,0.00090328,0,0.00082351,0,0.00083408,0,0,0,0
0.088601,0.16296,0.2851,0.30217,0.042049,0.021418,0.0046282,0.011484,0.012498,0.0016729,0.0053173,0.012744,0.0035476,0,0.00051655,0,0,0.00095017,0,0.00049527,0,0,0,0,0,0.00040411,0.00020453,0.001519,0.014184,0.027545
0.62112,0.22443,0.09509,0.024416,0.0036901,0.0055962,0.00011671,0.00088386,0.0018229,0.0022837,0.0041648,0,0.012966,0,0,0,0,0,0,0,0,0,0.00093326,0,0,0,0,0.0024773,0,0
0.065517,0.061538,0.033318,0.072318,0.065483,0.044213,0.083796,0.13711,0.079943,0.091849,0.090679,0.073631,0.031273,0.0040848,0.026131,0.0073865,0.0048652,0.0052489,0.00090331,0.0019209,0.0014867,0.00020353,0,0.00070753,0.0023597,0.0023499,0.0039123,0.00014423,0.0017692,0.0058613
0.02457,0.01837,0.018038,0.016342,0.023523,0.012776,0.015259,0.0068717,0.033912,0.050583,0.03748,0.084419,0.03189,0.077123,0.097607,0.063852,0.017287,0.0099805,0.059788,0.037454,0.041937,0.0075273,0.0040866,0.0072533,0.012885,0.044453,0.058563,0.0042667,0.038604,0.043299
0.030319,0.013204,0.020632,0.029361,0.035974,0.018818,0.047123,0.03317,0.041351,0.090941,0.067594,0.058016,0.050745,0.03682,0.073958,0.038173,0.01803,0.026409,0.058022,0.044698,0.039806,0.030521,0.057768,0.026509,0.002086,0,0.0031456,0,0.0015835,0.0052231
0.012212,0.013183,0.042445,0.078271,0.14069,0.12462,0.058818,0.046594,0.054748,0.052107,0.032884,0.031667,0.061087,0.011862,0.019145,0.059107,0.019209,0.009512,0.034735,0.0015638,0.018258,0.019476,0.0059654,0.0079304,0,0,0.012375,0.0064158,0.0088694,0.016244
0.060228,0.12194,0.13023,0.18895,0.087032,0.022046,0.0093511,0.016839,0.027477,0.045796,0.014588,0.024276,0.015161,0.0022308,0.01424,0.062736,0.0012336,0.0031217,0,0.012803,0.010816,0.002339,0.00080173,0.060649,0.0002294,0.00053214,0.0071133,0.0092309,0.048013,0
0,0.000415,0,0.011352,0.0015244,0.005152,0.014326,0.0058173,0.030822,0.076584,0.064441,0.10454,0.097447,0.068606,0.061367,0.079922,0.030067,0.034365,0.013699,0.027834,0.017779,0.0099858,0.0082812,0.0011375,0.001861,0.047999,0.016289,0.028341,0.043231,0.096811
0.0040837,0.0062667,0.01366,0.022337,0.012928,0.029809,0.13111,0.15291,0.23221,0.10265,0.03425,0.0053157,0,0.0024399,0.012968,0.024291,0.011868,0.008242,0.0019839,0.0023044,0.0086135,0.0048262,0.0056517,0.0097509,0.041946,0.029631,0.015324,0.0083234,0.020199,0.044111
0.033892,0.06474,0.22703,0.3265,0.064854,0.026842,0.013213,0.0034513,0.035188,0.018133,0.04466,0.012062,0.0050316,0.016023,0.0089464,0.0092412,0.0040455,0.00018815,0,0.0041493,0.019417,0.0084337,0.0034915,0.0025352,0,0.0018614,0.0018092,0.0091531,0.035114,0
0.063272,0.026466,0.020968,0.014736,0.035016,0.16255,0.13116,0.12676,0.1092,0.073057,0.067761,0.023309,0.014575,0.0039615,0.063781,0.0026959,0.0018476,0,0.0011835,0,0.001294,0,0.010281,0.0095902,0.0020769,0.0037129,0,0.0094357,0.013412,0.0079018
0,0,0,0,0.0018212,0,0,0,0,0.018397,0,0.0014512,0,0.0054319,0.027021,0.017288,0.036064,0.0038962,0.023906,0.019342,0.025816,0.019021,0.030254,0.026991,0.03997,0.18774,0.1457,0.16715,0.070769,0.13197
0.0076529,0.0031127,0.0017734,0.0039506,0,0.0056922,0.016301,0.0048441,0.0025475,0.0036284,0.0049261,0.0076549,0.029398,0.090218,0.1312,0.021294,0.02353,0.0074583,0.013285,0.045702,0.032341,0.016732,0.0075138,0.039312,0.063139,0.11976,0.097074,0.019714,0.082019,0.098217
0.045728,0.024219,0.022287,0.0052774,0,0,0.0052653,0.0073077,0.0011244,0.0011654,0.0018452,0,0,0.010444,0.038141,0.066537,0.036383,0.0031755,0.011654,0.02316,0.068122,0.18094,0.15492,0.10215,0.1052,0.056343,0.0032032,0.0079847,0.012338,0.0050841
0.060857,0.022899,0.042276,0.055314,0.045318,0.048018,0.075971,0.12871,0.072686,0.025927,0.04688,0.023374,0.02678,0.010143,0.047609,0.031709,0.031265,0.063265,0.038172,0.021984,0.029914,0.007534,0.010282,0.0077318,0.0071893,0.0028517,0.006825,0.0069165,0,0.0015921
0.018749,0.024467,0.023252,0.014188,0.022956,0.0031315,0.0017118,0.0088443,0.022977,0.0052968,0.011177,0.00045059,0.017121,0.026747,0.0040688,0.071201,0.046485,0.013304,0.0093828,0.0072214,0.02798,0.025106,0.079694,0.19632,0.10894,0.065447,0.028492,0.018966,0.037407,0.058917
0,0,0,0,0,0,0,0,0,0,0,0,0.10317,0,0.088079,0.017187,0.022296,0.060218,0.0043921,0.03992,0.013614,0.026007,0.043455,0.063736,0.096832,0.075455,0.090655,0.1386,0.054836,0.061542
0.077295,0.344,0.16603,0.10289,0.085836,0.028262,0.022528,0.022326,0.014864,0.0090271,0.0013121,0.0058027,0.020622,0.0065294,0.012694,0.0053631,0.0074789,0.013606,0.00075624,0.0059077,0,0,0,0,0.019936,0.00051955,0.0024139,0.0044403,0.0062915,0.013269
0.01042,0,0.0049082,0.0082754,0.001131,0.033984,0.022521,0.030294,0.013842,0.0073983,0.012145,0.0036987,0.012913,0.060301,0.020179,0.050476,0.045107,0.036356,0.026617,0.0050154,0.0058403,0.017787,0.021679,0.039464,0.076538,0.11165,0.091809,0.10515,0.05623,0.068271
0,0,0,0,0,0,0,0,0,0,0,0.0052936,0,0.0044356,0,0,0.037252,0.0034523,0.0097636,0.012036,0.036883,0.1901,0.36668,0.10138,0.073737,0.05831,0.018445,0.014842,0.013988,0.0534
0.1827,0.22677,0.15317,0.059289,0.033897,0.022359,0.035841,0.015027,0.026958,0.020787,0.013615,0.0087604,0.00074195,0.02742,0.01462,0.0042283,0.065021,0.033548,0.01473,0.0053665,0.0011625,0,0,0.00086922,0,0,0.0089963,0.020233,0.0024913,0.0013911
0.6203,0.14097,0.073474,0.053827,0.024196,0.030603,0.013596,0.0073341,0.0036284,0.0058466,0.02257,0,0,0,0.0036586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.163,0.11195,0.15145,0.076987,0.015672,0.04195,0.021449,0.017392,0.0069361,0.019393,0.042638,0.074791,0.02352,0.0074167,0.025871,0.057071,0.018616,0.041647,0.0075109,0.00048856,0.027051,0,0.0014651,0.0074334,0.00086409,0.00048171,0.019146,0.0087322,0,0.0090767
0.037075,0.038407,0.0014397,0.0023706,0,0.0042687,0.0030653,0,0,0.016008,0.0032873,0.0021681,0.026512,0,0,0.0053442,0,0.0053527,0.046285,0.056505,0.091364,0.10637,0.012204,0.0063423,0.013402,0.014558,0.009415,0.030154,0.1892,0.2789
0.036473,0.032239,0.042261,0.033006,0.011928,0.01103,0.0042016,0.0055471,0.0085924,0.002211,0.0038332,0.0037512,0.0069533,0.1976,0.045757,0.051106,0.18111,0.11099,0.024892,0.0069346,0.0074588,0.01566,0.00061235,0.0027924,0.016062,0.023981,0.010903,0.013425,0.047951,0.04073
