-11.7504,47.8868
-4.64398,44.974
-3.88269,45.6149
-0.96167,45.909
-17.6169,46.7212
-3.15027,44.972
-1.79199,45.1595
-6.49908,45.0103
0.337097,-7.74387
-1.49377,46.0374
-15.421,14.2793
-6.02106,44.3391
-4.02264,44.5302
-1.61353,46.6369
-17.6162,46.7211
-1.59595,45.9538
-11.1873,48.1693
-3.0304,45.8531
4.94489,-39.8946
23.649,-46.7835
-0.320923,45.7982
-3.06665,44.9472
-11.2563,43.418
95.8482,182.896
-15.4198,14.2717
-1.39319,45.4449
-11.1797,48.5735
-51.941,41.6115
-9.76843,47.8797
-1.52356,45.7306
-1.83875,47.1819
-12.1172,47.0306
-13.8072,46.0609
-1.61359,46.6369
-4.70166,45.4866
-13.2194,295.022
-13.6096,46.1053
-4.98828,46.4752
9.09857,37.4258
-1.9115,45.3978
-3.39453,44.9213
-2.38562,45.5384
-12.3025,45.2345
-1.63452,46.5494
11.9569,-29.0006
-17.7052,47.0559
-11.513,43.0122
-3.33582,46.0373
-5.62292,42.3502
-11.7504,47.8868
-2.11926,45.6017
0.312988,45.3958
-8.32336,58.6951
-16.1537,38.606
-17.5289,46.8759
-0.387695,46.6487
-17.5911,46.6902
-11.0858,42.0954
8.28503,-12.9723
-2.85437,45.1686
40.3979,-16.8955
-1.18188,45.89
-13.2125,294.991
19.0568,-38.015
8.03693,-12.3912
1.83911,46.9651
-1.75061,48.4295
-1.61359,46.6369
-3.224,45.9729
-13.9022,45.8976
-4.2821,49.8271
-11.0909,48.3643
-10.8346,43.8656
-12.6214,46.7127
-13.5168,46.0379
0.0584717,40.6981
-0.687622,46.4806
54.7693,-26.0814
-3.22772,46.3327
-2.07996,45.264
-4.75562,46.2553
-73.1017,-76.5918
-1.40906,45.3436
-3.30005,44.5918
8.83569,42.011
-12.99,47.493
-29.9299,-51.3456
-18.13,46.8873
-5.83307,45.3322
20.7158,-40.8314
0.171509,44.6188
-15.9544,44.3552
-6.83051,52.683
-4.13196,37.4571
-1.60376,45.8972
23.7659,-17.9846
1.67773,31.7805
-5.30945,-27.4058
-13.8071,46.0609
-14.4349,45.5066
-10.8503,44.3459
-14.4413,84.8522
20.7158,-40.8314
-2.63934,36.0921
-1.49377,46.0374
95.8482,182.896
-10.622,48.6123
1.12158,46.4402
-73.1668,-76.5343
-3.11157,46.128
2.10071,47.9102
-64.2868,-42.3368
-13.1121,46.3296
-5.34912,41.6734
-0.751831,45.9251
-0.70813,38.9021
-0.294312,47.397
-46.4856,-143.9
-35.0071,-35.7638
-3.63269,45.1508
-0.387207,46.65
-18.08,45.0498
-11.7737,45.8493
-65.5591,48.2716
1.07874,46.681
34.636,-16.4267
-22.1432,-39.2961
-11.3994,45.0236
-21.373,116.585
-53.8395,54.6944
-8.89273,-23.3046
-111.799,73.9931
-10.3201,48.5768
0.420654,39.3747
44.3972,44.5129
-13.5168,46.0379
-6.09406,45.6037
2.17639,44.8097
-15.9818,44.1228
-16.1998,44.9766
-13.8102,45.2797
-8.89432,-25.4863
17.3503,-6.16666
-1.19299,45.975
-12.1212,45.8278
-16.0724,45.371
-12.9836,47.5013
0.0880127,47.6579
6.79901,-23.3204
1.18127,45.4472
-12.1438,46.2808
-17.8756,44.1985
-11.1757,43.5034
-0.636353,48.7609
80.956,-15.601
-17.2183,44.8076
46.8582,-24.4664
-11.2994,44.5322
-11.2803,46.2248
-7.10718,48.3903
26.3995,-19.7242
-10.8212,43.8804
-12.4893,45.653
-4.96625,44.9703
2.38318,45.0186
-14.9464,42.6409
-3.68787,48.291
6.91815,45.459
19.9195,-31.4639
-37.7536,53.1318
-12.9904,47.4929
-1.44128,47.2308
-4.26404,44.5253
-1.72119,47.1245
-9.9278,48.1502
-14.9684,44.1556
-0.80542,46.0799
-13.3732,47.5313
-2.37097,45.5711
93.1886,73.016
-16.042,44.1686
-23.559,47.1107
-59.0358,47.237
-11.2367,42.1399
20.248,-30.8572
6.04022,31.6281
