3
2
4
2
2
2
2
2
2
2
2
4
2
2
2
2
3
2
2
4
2
4
3
3
4
3
3
4
5
2
2
1
2
4
5
2
3
4
3
1
4
4
2
2
2
3
2
2
4
1
2
4
3
3
2
4
2
2
1
4
5
1
4
