0.067429,0.054696,0.067348,0.066163,0.040758,0.036575,0.032747,0.017327,0.021073,0.018067,0.0088135,0.0066221,0.0078638,0.0029887,0.010411,0.018749,0.0090886,0.016393,0.045684,0.026017,0.0055153,0.0060137,0.0061479,0.0051026,0.0052146,0.0020155,0,0.0016219,0.0063767,0,0,0,0.002391,0,0.00085104,0,0,0.0028353,0,0.00060968,0,0.0038956,0.00037304,0.0059185,0,0,0,0,0,0.0010172,0.0012819,0,0,0.0017298,0,0,0,0.0038732,0,0.011585,0.0039161,0.0056414,0.0020211,0.0064991,0.0019037,0.017624,0,0.00063048,0,0,0,0,0,0,0,0.032633,0.052864,0.040023,0.023794,0.035999,0.017911,0.033848,0.03617,0.02238,0.0053135,0.0030851,0.0031577,0.0010608,0.0043406,0
0,0,0,0,0,0,0.0042008,0,0.020834,0,0,0,0.00729,0.01298,0,0,0.0098583,0,0.0010843,0.0010371,0,0.0024911,0.050244,0.035866,0.016148,0.0092443,0.016623,0.010911,0.022757,0.010549,0.0065782,0.011652,0.0071044,0,0.014149,0.0015093,0.0018185,0.00096111,0,0,0,0,0.0003045,0.0011111,0,0.0029465,0.0093674,0.0064948,0.0044972,0.0030871,0.0041735,0.0074336,0.015237,0.049481,0.030733,0.04791,0.021763,0.023559,0.02282,0.0094428,0.0033942,0.0064163,0.018326,0.00038205,0.0025815,0.00066382,0.018392,0.002476,0.0095258,0.0040013,0.018552,0.015618,0.023541,0.028017,0.027021,0.042598,0.03363,0.034472,0.02373,0.013051,0.013191,0.027729,0.012925,0.046762,0.0057974,0.0051995,0.011352,0.0056908,0.0027839,0.0059285
0.0012265,0.0033839,0.010151,0.0024905,0.013532,0.0019807,0.0076523,0.0036424,0.0018343,0.0066409,0.0018957,0.0017623,0.0031655,0,0.0041102,0.0029529,0.0050394,0.0035919,0.0031802,0.0052252,0.0056719,0.00099008,0.0063527,0.00010439,0.0012639,0.00087298,0,0.00034139,0,0,0.00096926,0.0048046,0.002415,0.0032732,0.00025872,9.0209e-05,0.0022028,0.00439,0.00030969,0.0010704,0.0033986,0,0.00040249,0.0055501,0.0016521,0.0014753,0.0011637,0,0.0013513,0.003648,0.0016654,0,0.0027203,0.0039129,0.0010521,0.00057325,0,0.0032173,0.0062016,0.012763,0.0031979,0.0043305,0.0033029,0.0019168,0.0014567,0.00284,0.0026293,0.0030335,0.0060817,0.0045403,0.0014366,0.0043843,0.0020035,0.012097,0.0061043,0.0047367,0.021526,0.0040975,0.018416,0.021376,0.028674,0.098281,0.18283,0.095649,0.074179,0.03464,0.037928,0.058057,0.067509,0.023162
0,0.0024575,0.0011051,0.0005584,0.0048569,0.0023891,0.0014527,0.0014277,0,0,0,0.005685,0.0035066,0.0015622,0.004215,0.0067862,0.0014779,0.0065843,0.015548,0.0041721,0.01175,0.0049234,0.0078754,0.0061996,0.018493,0.0031586,0.0054156,0.0083192,0.020528,0.0074276,0.0019932,0.00070575,0.0013571,0,0.0014835,0,0.010722,0.0047435,0.012648,0.0063314,0.010041,0.010513,0.018088,0.007572,0.013041,0.009203,0,0.0018109,0.0055607,0.009724,0.020121,0.0077173,0.00738,0.002416,0.016289,0.043058,0.055193,0.055055,0.067791,0.050482,0.040089,0.088351,0.049652,0.022899,0.034134,0.052795,0.005143,0.0037971,0,0,0,0,0,0,0,0.010225,0.0051481,0.015132,0.011697,0.004868,0.0067896,0,0.0086478,0.0053204,0.0025013,0.0022801,0.013833,0.0065454,0,0.0012372
0.0096857,0.0008904,0.0049732,0.010844,0.0702,0.068728,0.0088797,0.039069,0.043592,0.054174,0.082261,0.09624,0.089913,0.05862,0.044715,0.011574,0.012992,0.018903,0.052765,0.038315,0.040268,0.020878,0.025211,0.027226,0.0084235,0.011635,0,0.0033137,0.0095294,0.0048217,0,0.0039895,0.0031943,0.0084976,0.0015769,0.0013057,0.00071433,0,0,1.9164e-05,0,0,0,0.00088417,0,0,0.00082099,0,0,0,0.00037766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082911,0,0,0,0,0,0,0.0013609,0,0,0,0,0,0.0042919,0,0,0,0,0,0,0.0034975,0,0,0,0,0
0,0,0,0,0,0.023477,0.0035072,0,0,0,0,0,0,0,0,0,0,0.01459,0,0,0,0,0,0.00047448,0,0,0,0,0,0.0013043,0,0,0.0024896,0.0012833,0.030995,0.031222,0.010957,0.034561,0.030764,0.041132,0.036085,0.036204,0.043663,0.037993,0.02852,0.027206,0.032219,0.017475,0.019247,0.044321,0.013937,0.016908,0.010213,0.010893,0.017965,0.018592,0.011073,0.031925,0.02269,0.043042,0.010112,0.012171,0.020286,0.0054753,0.011063,0.0052184,0.0048336,0.013827,0.11441,0.013261,0.0010479,0.00065557,0,0.00047768,0.0014339,0.00057162,0.0028452,0.00088051,0,0,0.013933,0.010585,0.0023565,0.0022237,0.001342,0.00069686,0,0.00095762,0.0012788,0.0011278
0,0,0,0,0,0,0,0,0,0,0,0,0,0.012911,0,0,0.011482,0,0.00332,0,0.0065862,0,0,0,0,0,0.0063478,0.0057285,0.00057104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043079,0.00080869,0.0088951,0,0,0.0017755,0,0,0,0.013,0.00048482,0.0027069,0.0031382,0.0023726,0.0048522,0.0077521,0.022724,0.061269,0.07818,0.1086,0.084971,0.077372,0.07692,0.056142,0.05283,0.048149,0.045438,0.031128,0.021096,0.0034113,0.0039756,0.0014538,0.010834,0,0.013353,0,0.0039168,0.0019217,0.012716,0.0015966,0.011494,0.005249,0.0042109,0.063399,0.004484
0.02148,0.010231,0.018888,0.016161,0.0021909,0.027357,0.0021293,0.0086291,0.014694,0.016247,0.007722,0.024992,0.027253,0.024614,0.02548,0.039283,0.048881,0.061252,0.065116,0.060303,0.053858,0.071676,0.034292,0.05083,0.01819,0.031478,0.017975,0.024419,0.011564,0.020387,0.020176,0.0045975,0.010584,0.0023876,0.0013863,0.0038837,0.011479,0.0014132,0.051544,0,0,0,0,0.0026048,0,0,0,0,0,0.0042736,0,0.004441,0.0028984,0.0033524,0,0.00081843,0,0,0.0028939,0,0,0,0,0.00060924,0.0014357,0.00044333,0,0,0,0,0,0,0,0.0094292,0,0,0,0,0,0,0.0017768,0,0,0,0,0,0,0,0,0
0,0,0,0.0015142,0,0,0,0,0,0,0,0,0,0.0021098,0,0,0.00029265,0,0.0034447,0,0.0032349,0.033256,0.0037649,0,0,0,0,0,0,0.00030653,0,0,0,0,0.0070106,0,0.0024969,0.0063069,0.00098875,0.0071778,0.016649,0.043889,0.067613,0.060237,0.053962,0.05708,0.040271,0.015379,0.0082828,0.022219,0.003749,0.01104,0.0099405,0.0026225,0.0049817,0.014993,0.035234,0.0065178,0.025511,0,0.0049586,0,0.0080353,0,0.0080003,0,0.0079123,0,0,0,0.023281,0.015064,0,0.02933,0.0088341,0.032624,0.024229,0.055894,0.011201,0.013572,0.025642,0.05417,0.0028051,0,0.014834,0.0052751,0.020448,0.013429,0.016398,0.031984
0,0.0017546,0,0,0.0056512,0,0.0011557,0.0009387,0,0.0019319,0,0.018562,0.0037628,0.024459,0.0080516,0.0076598,0.0037629,0.01081,0.0024016,0.00049432,0.0010031,0.0045329,0.0057461,0.00021508,0.0067496,0.0076705,0.0079086,0.0027033,0,0.0067861,0.0061102,0.0097005,0,0.0019423,0.0038597,0.0032206,0.011912,0.011602,0.022147,0.021412,0.026495,0.026344,0.027082,0.009875,0.0041568,0.0021169,0,0,0.020228,0.0031796,0.0024887,0.0015939,0.0055502,0.0025233,0.013855,0.013259,0.012584,0.0083356,0.0092773,0.019874,0.0055514,0.0089104,0.0055063,0.015353,0.0095992,0.017176,0.024201,0.021228,0.048433,0.040367,0.031095,0.031342,0.014872,0.035071,0.034433,0.037216,0.014472,0.0073299,0.023065,0.0092295,0.012887,0.025072,0.025102,0.01421,0.012591,0.014209,0.0064394,0.010896,0,0.0087061
0.0037047,0.020331,0.010845,0.0045726,0.0026162,0.0023167,0.008069,0.010601,0.02339,0.0097315,0.0029712,0.0058065,0.0016543,0.0074793,0.0032612,0.013631,0.024845,0.020445,0.026017,0.032144,0.035831,0.056666,0.047073,0.042625,0.02621,0.020201,0.040273,0.016621,0.0065291,0,0,0.010738,0.0020611,0.0043238,0.0017948,0.00054951,0.0054283,0,0.018929,0.0053308,0.014653,0.0068366,0.0086539,0.035065,0.017825,0.022694,0.024251,0.0042736,0.018957,0.012593,0.01169,0.0098817,0,0.0077644,0.01074,0.0072849,0.0080495,0.022605,0.026745,0.019213,0.017579,0.017523,0.026232,0.0098429,0.013592,0.0059473,0.0095624,0.0039513,0.0084481,0,0,0.0031807,0.0031508,0,0.0011965,0,0,0.0011162,0,0,0.0015225,0,0,0,0.0068302,0.0049325,0,0,0,0
0,0,0.0034886,0.0018072,0.0015287,0.0053656,0.0039408,0.0049352,0.0080898,0.012089,0.050519,0.033891,0.0060524,0,0.0015581,0.0018144,0.0019613,0.0036393,0.0038016,0.0026546,0.0020668,0.003616,0.00023279,0,0.0033037,0.0039945,0,0.0029323,0.007957,0.0023598,0.0045464,0.0026055,0.0062884,0.0062614,0.022303,0.035647,0.032968,0.029306,0.026985,0.016276,0.011085,0.0034884,0.011304,0.0038473,0.013207,0,0.016767,0.005689,0.012191,0.01351,0.0029012,0,0.0066237,0.013599,0,0,0.0068599,0.0065211,0.0048035,0,0.0023456,0.0049431,0.001688,0.0084874,0.0029994,0.010116,0.0097528,0.02089,0.022269,0.0076247,0.0072572,0.016995,0.005454,0.013473,0.1222,0.026852,0.026808,0.012192,0.0085725,0.017997,0.027691,0.018082,0.031307,0.028047,0.008411,0.0067809,0.026611,0.0049075,0.0036076,0.0064568
0,0,0,0,0,0,0,0,0,0,0.003221,0,0,0,0,0,0,0.0093913,0.0081172,0.001182,0.0050223,0.0012055,0.00043178,0.0055644,0.0011541,0.0040345,0.0024699,0.0087991,0.0060668,0.0016451,0,0.00084045,0.01863,0.0068727,0,0,0.0034139,0.018162,0.016912,0.021591,0.02924,0.022113,0.024981,0.022641,0.009324,0.016597,0.015418,0.025044,0.011675,0.022944,0.015591,0.0089651,0.014287,0.0053153,0.0037754,0,0.00074253,0,0.0041461,0.0025811,0.0052371,0.0073113,0.010348,0.0029857,0.004658,0.0019542,0.010028,0.0070578,0.0094539,0.004273,0.010736,0.0092532,0.010595,0.0064591,0.019963,0.0056187,0.034765,0.038393,0.033295,0.042785,0.030777,0.029567,0.0020862,0.010108,0.041055,0.053893,0.035374,0.026367,0.047977,0.047517
