0.012072,0.00060754,0.014811,0.0017716,0.0018174,0.01215,0.0091125,0.036113,0.041711,0.11883,0.070692,0.083935,0.033745,0.028992,0.023868,0.022356,0.017097,0.022758,0.022261,0.040035,0.021724,0.039866,0.039499,0.068198,0.030271,0.010441,0.030218,0.0098876,0.024818,0.0178,0.0081924,0.0051549,0.0081485,0.0040288,0.0063765,0.0053373,0.0028942,0.0011041,0.00098823,0.0019748,0.00049312,0.0017125,0.0026841,0.0011977,0.012803,0,0,0.003457,0.00039591,0,0.0011202,0.005624,0.0031438,0.0025311,0.0023001,0.0010816,0.0022104,0.0065985,0,0.00098831
0.12577,0.099971,0.082647,0.084288,0.055173,0.023162,0.0099246,0.010671,0.012289,0.0078077,0.0050562,0.013769,0.01724,0.0077324,0.0051266,0.0082256,0.0048724,0.0063907,0.021081,0.00053321,0.014683,0.0054585,0.01485,0.013091,0.0047184,0.0019532,0.0042459,0.0014215,0.0088472,0.0085716,0.011822,0.00023124,0.0046326,0.0038468,0.0050656,0.0042817,0.0051633,0.011194,0.014649,0.0022252,0.009988,0.049476,0.0021804,0.0038939,0.0020553,0.018892,0.00033747,0.0022988,0.0012189,0.0012294,0.0014472,0.001452,0.0051126,0.013132,0.010949,0.0084487,0.00014843,0.027163,0.043206,0.054688
0.041785,0.09019,0.045669,0.042223,0.048411,0.025322,0.031075,0.017071,0.020602,0.033762,0.028268,0.031805,0.02097,0.024662,0.030756,0.045743,0.030175,0.015111,0.013173,0.012793,0.0083828,0.013388,0.013819,0.025193,0.014153,0.01913,0.0099052,0.0094248,0.023544,0.011245,0.0076278,0.003741,0.026148,0,0.0099501,0.0024465,0.0012948,0.011178,0.00088728,0.0078449,0.025345,0.008847,0.0081872,0.02622,0.0018722,0.0053788,0.0075734,0.0042057,0.00069795,0,0,0.0044095,0.0071106,0.00068774,0.006131,0.004972,0.0022917,0.0026945,0.007959,0.0065493
0.013983,0.019012,0.029387,0.016395,0.016019,0.043741,0.036406,0.038723,0.043549,0.071299,0.13629,0.14087,0.074421,0.051945,0.019541,0.0033087,0.0086235,0.00091393,0.0031756,0.018122,0.0034397,0.0064589,0.0096558,0.0045735,0.002726,0.0023797,0.00071834,0.0031429,0.00072868,0.013581,0.010946,0.00174,0.0015218,0.011294,0.001055,0,0.0081421,0.0033344,0,0.0025287,0.00068642,0.0020517,0.012193,0.014957,0,0.013911,0.027838,0.0030056,0.00013256,0.021649,0.0057464,0.003908,0.0056944,0.00024659,0,0.00018829,0,0.012762,0,0.0013432
0,0,0,0,0,0.015571,0.0014674,0,0,0,0,0.0023743,0,0,0,0.010903,0,0,0.010364,0,0.0020607,0.0056139,0,0,0,0.0019343,0.0015522,0.0030486,0.012876,0.023411,0.055918,0.023427,0.016316,0.0081059,0.033507,0.078668,0.06136,0.050095,0.054153,0.078913,0.10504,0.044038,0.033187,0.013464,0.054092,0.019229,0.0056493,0,0,0.0070915,0.0078098,0,0.0091379,0.030622,0.052163,0.028848,0.021716,0.006252,0.0059982,0.0040206
0,0,0,0,0,0,0,0.0036913,0,0,0,0,0.0039073,0,0,0,0,0.0013568,0,0.001878,0,0.0013992,0,0.0016789,0.0014119,0.0016732,0.0113,0.033695,0.038771,0.034435,0.04328,0.094634,0.094406,0.076685,0.050207,0.022886,0.081583,0.149,0.064496,0.035607,0.012388,0.014394,0.0085111,0.0010526,0.0084449,0.0017038,0.010205,0.0004442,0.0021212,0.00036642,0.00032806,0.0068718,0.047522,0.023541,0.0057477,0.0005706,0.0006525,0,0.0007528,0.0064005
0.041074,0.023196,0.016872,0.014147,0.0093308,0.0036699,0.0057996,0.0012032,0,0.0014606,0.032909,0.0012764,0,0,0.0012083,0,0.0015763,0.0017525,0.00032482,0.00060762,0.00020926,0.00029662,0.0017038,0.00054495,0.011167,0.0033905,0.0002133,0.00032799,0.0016918,0.0045526,0.0042729,0.0045523,0.0067188,0.0082151,0.015873,0.012989,0.0045401,0.005719,0.0198,0.0078369,0.031453,0.061585,0.064306,0.012249,0.0059162,0.022582,0.014646,0.012404,0.010735,0.016996,0.0144,0.010598,0.030709,0.027492,0.0090629,0.018732,0.044703,0.087072,0.11123,0.12211
0.0093187,0,0.001837,0,0.0046194,0.015144,0.014784,0.0062567,0,0.0048143,0.0055996,0.0064741,0.0079313,0.004661,0.0071781,0.0060921,0.008775,0.0066348,0.0016138,0.0048836,0.0029303,0.006266,0.0050724,0,0.002176,0.0021255,0.019186,0.028756,0.0073638,0.0039548,0.0066173,0.0070649,0.0081081,0.031301,0.046824,0.072268,0.082377,0.063803,0.048401,0.040204,0.043614,0.094969,0.063299,0.03461,0.036085,0.026997,0.01638,0.0036045,0,0,0,0,0.020232,0.0051866,0.018645,0.025637,0.0075741,0,0,0.00175
0.0080926,0.0085659,0.0069362,0.012282,0.0099637,0.010045,0.0061036,0.0063087,0.041729,0.016971,0.021992,0.0073203,0.011511,0.0077098,0.0046756,0.003749,0.0032974,0.017307,0.006531,0.016156,0.008364,0.0053664,0.0060179,0.020956,0.019774,0.0070839,0.010239,0.016667,0.02606,0.0091342,0.00099182,0.0013706,0.013369,0.007114,0.013466,0.0081264,0.032908,0.0063979,0.019839,0.0013367,0.033168,0.013002,0.00082061,0.0089654,0.0072859,0.0075329,0.020805,0.0056771,0,0.0066725,0.030289,0.0061513,0.020678,0.025767,0.048074,0.04535,0.065739,0.034739,0.065938,0.091516
0.032536,0.047294,0.016971,0.048939,0.059541,0.068882,0.022995,0.06379,0.04048,0.023805,0.025957,0.032768,0.05283,0.02319,0,0.0034406,0.0012231,0.014484,0.0043363,0.003741,0.0025788,0.0010297,0.0040092,0.0038196,0.0032172,0.0039966,0.0042853,0.0087835,0.0021967,0.0074192,0,0.020367,0.019703,0.025605,0.0022333,0.017245,0.0073678,0.0057467,0.0075126,0.010461,0.0083141,0.0098889,0.00084761,0.0038118,0.018435,0.015918,0.014343,0.021825,0.016561,0.017107,0.0020643,0.010207,0.001274,0.00057661,0.008272,0.0025638,0.011057,0.031178,0.033102,0.027873
0.0081524,0.0226,0.0093574,0.017468,0.015213,0.0061113,0.0056871,0.0076619,0.012551,0.0179,0.0070493,0.033369,0.0027342,0.056812,0.022544,0.021251,0.010175,0.0036787,0.0065271,0,0.0011762,0.0055177,0.0043586,0.0037218,0.0080409,0.0066073,0.0061256,0.020528,0.0060989,0.021155,0.011749,0.011833,0.026726,0.030935,0.018059,0.036285,0.013214,0.0088921,0.0051089,0.013708,0.035111,0.023023,0.027293,0.065961,0.011552,0.032856,0.023694,0.01671,0.028396,0.0096975,0.011897,0.0081615,0.014705,0.0092865,0.033919,0.0052773,0.014827,0.046324,0.013164,0.021465
0.089359,0.1053,0.095491,0.17014,0.082993,0.027009,0.08438,0.1022,0.013212,0.021281,0.016136,0,0.0010087,0.0054971,0.0095788,0.0092186,0.0012039,0,0,0,0.020402,0.0024668,0.0022103,0.065139,0.0054868,0.0041139,0.0023235,0.0027649,0.0029516,0.0084743,0.0033003,0.0050756,0.0037939,0.002324,0.0011523,0.00063332,0.00077561,0.0014551,0,0.0046371,0,0,0.0014469,0.0065893,0.0021803,0,0,0,0.0018875,0,0,0,0,0,0.010798,0,0,0,0,0.003613
0.00049562,0.0011659,0.0015555,0.0019814,0.01255,0.0012857,0.013229,0.0019696,0.014136,0.0050952,0.0051875,0.0094062,0.011663,0.0079701,0.011313,0.017955,0.012488,0.0056173,0.024337,0.017228,0.15739,0.0017835,0.0050687,0.0080319,0.010804,0.01194,0.023527,0.011153,0.015959,0.045119,0.021475,0.028998,0.040569,0.033537,0.046835,0.027055,0.021583,0.01968,0.0085257,0.010725,0.0021861,0.0086879,0.0088978,0.016435,0.015726,0.019531,0.017388,0.011099,0.011728,0.012068,0.0076862,0.017028,0.0052986,0.0021433,0.0052376,0.017758,0.02031,0.019506,0.022749,0.032147
0.0057296,0.0060515,0.0017113,0.0028922,0.0049618,0.0060487,0.005335,0.010362,0.017675,0.016006,0.020504,0.0073394,0.0073579,0.0083863,0.0030164,0.0094301,0.0091733,0.015027,0.0098925,0,0.0076866,0.01076,0.019955,0.026607,0.02567,0.010218,0.030572,0.028303,0.017074,0.023199,0.033485,0.024696,0.020275,0.019003,0.029906,0.02228,0.042014,0.055442,0.052174,0.061032,0.039005,0.032921,0.026773,0.031679,0.0281,0.0061862,0.010945,0.015561,0.020302,0.0050333,0.018409,0.0022034,0,0.00031452,0.0026961,0,0.008403,0.016894,0.0037214,0.0035993
0.013207,0.015733,0.01851,0.012003,0.009355,0.001912,0.0084736,0.022855,0.0023225,0.006242,0.010964,0.0023152,0.01035,0.025569,0.0097289,0.012587,0.03082,0.017059,0.012174,0.036113,0.0066657,0.0012017,0.01474,0.0065313,0.010547,0.011201,0.0082764,0.0059997,0.011505,0.019643,0.018206,0.017958,0.043153,0.037267,0.025717,0.02099,0.021845,0.025609,0.027141,0.040596,0.025364,0.021622,0.031519,0.030491,0.02821,0.034037,0.022434,0.020062,0.019945,0.0043639,0.013597,0.013009,0.015712,0.031714,0.0085919,0.0082537,0,0.0030245,0.012061,0.0028993
0.045908,0.042735,0.054822,0.071056,0.088284,0.066339,0.092118,0.077086,0.073117,0.052478,0.032294,0.018427,0.0091514,0.0048837,0.0080551,0.0062097,0.00058534,0.0036345,0.0068095,0.0020959,0.00037234,0,0.0013006,0.0082808,0.0030381,0,0,0.0021164,0.012209,0.0078046,0.00082432,0.0056975,0.0030087,0.010141,0.015236,0.0075578,0.028808,0.002594,0.0051661,0.0017661,0.0033576,0.0093911,0.0041642,0,0,0,0.0079596,0.0084712,0,0,0.0041611,0.035652,0.0066273,0,0,0,0.012926,0.0056757,0.013343,0.016259
0.025727,0.029575,0.044816,0.033019,0.045493,0.11162,0.16617,0.21452,0.1314,0.057175,0.034394,0.00448,0.013108,0.003071,0.0048278,0.00042316,0.00041246,0.017324,0,0,0,0.00029688,0.00095022,0.0023706,0.0022623,0.0017589,0.013065,0.0041671,0.0014809,0.0021288,0.011988,0.0014571,0.00037528,0.0021462,0.001359,0,0,0.00047865,0,0,0,0.0045138,0.0035809,0,0,0.00041533,0,0,0,0.0052167,0.0011543,0,0,0,0,0,0.00060045,0.000675,0,0
0.027232,0.042177,0.023019,0.050379,0.045536,0.063625,0.0401,0.035519,0.053186,0.063149,0.028851,0.049189,0.062844,0.022049,0.031038,0.013118,0.032837,0.023617,0.030157,0.0081675,0.010228,0.014142,0.0071529,0.010793,0.0018461,0.0068274,0.0014613,0,0.012181,0.0015188,0.011028,0.010732,0.0077879,0.010924,0.0090333,0.0041492,0.0063518,0.0064796,0.0090756,0.0042246,0.0023941,0.0043151,0.003883,0.0022154,0,0.00045592,0.0177,0.0010582,0,0.013279,0.0018128,0.0048094,0.0040551,0,0.0024411,0.034582,0.002748,0.012213,0,0.00031547
0.37144,0.20752,0.12376,0.10271,0.024531,0.0070615,0.013405,0.0045806,0.0099248,0.012247,0.0049544,0.015155,0.0051314,0.0059542,0,0,0,0,0,0,0.0026436,0,0.0011556,0.0068124,0.00088761,0.0024701,0.0041186,0.002202,0.0015903,0.0038273,0.0017896,0.0066526,0.0030305,0.015743,0.0030532,0.0021702,0.0076608,0,0.0010452,0,0,0,0,0,0.0025777,0.0050001,0,0,0,0,0,0.00035679,0,0,0.0010232,0.0017825,0.0017908,0.0015201,0.005569,0.0051409
0.011538,0.01164,0.0063433,0.0029302,0.001004,0.0035236,0.0050698,0.016657,0,0,0.008641,0.0094224,0.0029932,0.00042424,0.0071426,0.0089869,0.0032405,0.0056591,0.01564,0.039371,0.050524,0.063282,0.051545,0.053174,0.085706,0.082538,0.048395,0.033587,0.025634,0.031521,0.0070482,0.0045109,0.0018847,0.0056536,0.018294,0.01611,0.02843,0.031967,0.017592,0.030492,0.021851,0.02665,0.021893,0.015719,0.0084102,0.0068468,0.014134,0.0092479,0.0056132,0,0.011589,0.0018258,0,0,0.0020984,0,0,0.0010991,0.0026826,0.0022232
0,0,0,0.0014218,0,0.0022471,0.0021292,0,0,0.0029569,0,0.0074474,0.031004,0.030633,0.018151,0.019723,0.012673,0.017268,0.035421,0.063591,0.010878,0.052772,0.058459,0.05588,0.047968,0.059808,0.072687,0.074599,0.02428,0.034305,0.021855,0.023353,0.014049,0.02074,0.018149,0.011508,0.013676,0.028053,0.010539,0.0050259,0.0055358,0.016036,0.0023802,0.0014333,0,0,0.0070128,0,0.013733,0.013566,0,0.0059322,0.0083852,0,0.0029356,0.0018538,0,0,0,0.017947
0.13774,0.15029,0.090663,0.040535,0.038757,0.021474,0.05664,0.050559,0.040571,0.080165,0.019785,0.0059538,0.030028,0.064933,0.00050584,0,0.012078,0.0010095,0.0010035,0.0014892,0.043719,0.0012725,0.0019382,0.0048372,0.0018069,0.00036188,0.0021654,0.024817,0.0013543,0.0021871,0.00028088,0.0016534,0.0013199,0.0010017,0.0003843,0.003117,0.00037855,0.000701,0.0015202,0.00056359,0.0062693,0.020529,0.00029001,0,0.00011222,0,0.021731,0,0,0,0.0025679,0,0.0017336,7.703e-05,0.0071305,0,0,0,0,0
0.0022385,0.023074,0.0021103,0.0079423,0.033596,0.01284,0.013135,0.0089089,0.035063,0.041836,0.081639,0.072945,0.12585,0.069261,0.032284,0.071274,0.049302,0.018341,0.0020471,0.005829,0.0031057,0.028344,0.010512,0.0060481,0.016968,0.027709,0.0076041,0.01248,0.0092833,0.0018482,0.00071532,0.0058145,0.00043252,0.0064589,0.0088165,0.01329,0.011607,0.0089759,0.0023804,0.022512,0.0025057,0.0073795,0.0041521,0.00013687,0,0.00060414,0,0,0.00091906,0.0034058,0,0.0018734,0,0,0.012156,0.011477,0.024506,0.0079429,0,0.0085174
0.020758,0.0071209,0.011794,0.061645,0.15084,0.12504,0.14075,0.10699,0.082323,0.049308,0.015411,0.012527,0.017688,0.013104,0.010905,0.0064796,0.011105,0.012986,0.024253,0.017842,0.014772,0.012701,0.014071,0.0093067,0.0048385,0.0058115,0.002091,0.0016251,0,0.0024237,0.0046493,0.0061649,0.00079893,0,0.00029563,0.0019111,0.0022582,0.0013818,0.00094232,0.0017543,0,0,0.00034386,0.0025226,0,0,0,0.00033483,0,0.0002751,0,0,0,0.0023963,0.0014082,0,0,0,0.00010696,0.0059494
0.0004291,0.0033829,0.0012998,0.0011144,0.00011452,0,0,0,0,0,0,0.00090338,0.008149,0,0.016103,0.015546,0.047521,0.026849,0.017755,0.030338,0.013742,0.025641,0.014678,0.021904,0.0070432,0.018892,0.030846,0.10974,0.10265,0.078677,0.078844,0.08829,0.063098,0.033052,0.04193,0.044816,0.031234,0.010984,0.0061587,0.0041662,0,0,0,0,0.0041148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0026109,0,0.0048247,0.0025576,0.0024437,0.0056877,0.011399,0.020936,0.050305,0.070263,0.06635,0.044438,0.040263,0.065404,0.086276,0.11191,0.084266,0.051597,0.012191,0.0050323,0.0048969,0.013988,0.015106,0.0044822,0.0094391,0.045485,0.028415,0.015243,0.027591,0.008782,0.01281,0.0088476,0.0013635,0.0067667,0.0014631,0.0044402,0.0041306,0.013826,0.0023906,0,0,0.012718,0,0.0010309,0.0013776,0,0,0.00077879,0.012477,0,0,0,0,0,0,0.0010668,0.0023275
0.034826,0.057928,0.050838,0.072065,0.094024,0.10135,0.15718,0.12107,0.040519,0.034978,0.013901,0.0038584,0.0066913,0.0052196,0.0027624,0.0052154,0.0031624,0.01038,0.0005904,0,0.0011184,0.015017,0.0087929,0.0019215,0.0012337,0.0078874,0,0.00066197,0,0.0056377,0.0365,0.0019204,0.031039,0.0017812,0.0020464,0.0045128,0.0030478,0.0053008,0.00057873,0.0017309,0.0027518,0.0023039,0,0.00041817,0.00025636,0,0.0004809,0.0041927,0,0,0,0,0.00036275,0.0081937,0,0,0,0.033753,0,0
0.00023907,0,0.0028374,0,0.00091797,0,0,0.00071693,0.0041212,0.0018274,0,0.002146,0.0011206,0.0066409,0.0077173,0.021507,0.008655,0.014946,0.0021389,0.015772,0.02954,0.029185,0.0018327,0.0072446,0.014903,0.016701,0.0094886,0.0044938,0.0057533,0.0082086,0.0076402,0.012918,0.014185,0.0064052,0.0044908,0.011501,0.0021513,0.0080707,0.0078991,0.0081333,0.012295,0.010689,0.01505,0.014354,0.035714,0.038154,0.022037,0.033918,0.044315,0.047161,0.038437,0.029977,0.04201,0.059337,0.032803,0.041556,0.049613,0.06369,0.041918,0.024922
0,0,0,0,0,0,0.001475,0.0048986,0,0.0021768,0.0061014,0,0,0,0.0063772,0.0045324,0.0046108,0.0051476,0.017414,0.055732,0.030179,0.041872,0.036175,0.014865,0.044143,0.040029,0.047485,0.039211,0.058038,0.063473,0.065569,0.071842,0.061859,0.044962,0.028839,0.026808,0.028104,0.016349,0.013934,0.018805,0.013504,0.0085377,0,0,0.0036444,0,0.0056458,0,0,0.0087669,0,0.0099606,0.013721,0.030436,0,0.0013533,0,0,0,0.0034228
0,0,0,0.0023837,0.0051832,0.027477,0.035236,0.029841,0.13669,0.13349,0.12904,0.14049,0.098245,0.026315,0.0095793,0.010667,0.014327,0.024144,0.0092109,0.031684,0.0073576,0,0.0088631,0.003199,0.0047834,0.001166,0.0060568,0.0037758,0.012052,0,0.010656,0.0079116,0.014424,0.0039787,0.014357,0,0.0055439,0,0,0.0013415,0.020043,0.010136,0.00014148,0,0,0,0,0,0,0,0,0.00021359,0,0,0,0,0,0,0,0
0.0099155,0.025219,0.0053147,0.0063127,0.006653,0.015325,0.0013842,0.0055936,0.0063715,0.0029369,0.0021651,0.00033749,0.010366,0,0.028698,0.015043,0.034602,0.01131,0.0091572,0.020448,0.0030566,0.037908,0.0016632,0.0047242,0.008899,0.0069161,0.0073475,0.0063093,0.010586,0.010993,0.0074629,0.013363,0.015361,0.016375,0.014554,0.016355,0.019271,0.031259,0.019903,0.021856,0.028898,0.026804,0.031556,0.023994,0.023225,0.024931,0.045443,0.041158,0.065865,0.047181,0.032368,0.013366,0.013035,0.010064,0.015871,0.012031,0.0051246,0.013983,0.012269,0.021518
0.0039851,0.0058032,0.0030291,0.015006,0.00051806,0.010118,0.010113,0.018237,0.044801,0.01282,0.0030212,0.030387,0.02647,0.018403,0.01988,0.035351,0.0099535,0.0086081,0.011734,0.001328,0.028927,0.0069957,0.010063,0.0053489,0.010132,0,0.0091465,0.0095701,0.0021301,0,0.018453,0.0154,0.014901,0.0059426,0.024108,0.0088162,0.0077417,0.023967,0.0070576,0.016285,0.0097321,0.019175,0.025683,0.017996,0.015864,0.022998,0.052823,0.038965,0.029767,0.043514,0.020653,0.037745,0.013603,0.049624,0.014969,0.012199,0.0070503,0.028871,0.013037,0.011177
0.0065489,0.035812,0.019721,0.030129,0.037339,0.016126,0.0063905,0.0052022,0.0031465,0,0.010981,0.009261,0.0010439,0.0043433,0.0012431,0.010323,0,0.0028061,0.0038,0.010345,0.0076162,0.009241,0.00077607,0.0070409,0.0097276,0.020172,0.0067585,0.0043169,0.01531,0.032914,0.0076325,0.0059159,0.0063386,0.0044752,0.0057581,0.0086494,0.02061,0.02327,0.0082239,0.056896,0.026391,0.012671,0.018822,0.013074,0.011863,0.026948,0.025955,0.028798,0.054307,0.023698,0.053471,0.036347,0.026874,0.014208,0.025281,0.046429,0.030562,0.015165,0.022125,0.010809
0.019155,0.017706,0.032465,0.046035,0.015413,0.022896,0.0077068,0.012466,0.0089577,0.0084742,0.01422,0.014069,0.031428,0.0095536,0.0063044,0.011468,0.019008,0.0083908,0.017271,0.010398,0.0079748,0.040344,0.019017,0.0097185,0.0076782,0.021327,0.024573,0.03583,0.031536,0.034407,0.010098,0.030121,0.02337,0.02832,0.046043,0.0078075,0.046693,0.022848,0.011598,0.0033559,0.0012626,0.027348,0.026531,0,0.00085587,0.011273,0.0018768,0.020243,0.029514,0.0024248,0.012104,0.0060234,0.0098335,0.0056936,0,0,0,0.0083486,0.014137,0.026482
