0.10094,0.19342,0.23076,0.081461,0.037508,0.025301,0.0090312,0.019671,0.0033427,0.01549,0.036412,0.00181,0.0073399,0.034492,0.0070178,0.044531,0.0070715,0.0097639,0.0086504,0.026289,0.020162,0,0.068056,0.00032773,0,0.0053201,0.00195,0,0,0.0038905
0.019657,0.032847,0.036178,0.14012,0.082572,0.010567,0.025006,0.038625,0.051419,0.076027,0.028915,0.069928,0.019327,0.021665,0.075645,0.035329,0.027897,0.020633,0.028629,0.034957,0.0026422,0.021,0.012554,0.0054084,0.014703,0.0066757,0.0081118,0.019118,0.02007,0.013778
0.019648,0.021413,0.0073477,0.020672,0.014693,0.028033,0.061534,0.015853,0.010101,0.01453,0.04334,0.059941,0.079955,0.054022,0.095364,0.14586,0.10665,0.017773,0.016069,0.047698,0.043096,0.0083815,0.0099438,0.0034276,0.0045221,0.012001,0.014531,0.005272,0.0074838,0.010848
0.010349,0.0057606,0.01298,0.020091,0.0083226,0.021092,0.015956,0.039104,0.081211,0.012045,0.057089,0.038067,0.029213,0.10714,0.014858,0.056482,0.081144,0.059656,0.038085,0.022071,0.026188,0.033893,0.039275,0.029397,0.01189,0.022314,0.016324,0.023164,0.019639,0.0472
0.0097718,0.0034481,0.026481,0.0063389,0.0039217,0.0014698,0.0057997,0.003258,0.0065144,0.0043631,0.029646,0.084133,0.12628,0.11152,0.09324,0.043128,0.066126,0.05181,0.018797,0.041817,0.030067,0.021838,0.030601,0.041317,0.013768,0.021339,0.031587,0.016873,0.027436,0.027309
0.0060945,0,0,0.00090851,0,0.0011991,0.0019908,0.0028715,0,0.0021123,0.036067,0.16127,0.047651,0.024582,0.04377,0.26248,0.048131,0.04018,0.083508,0.034429,0.055233,0.044498,0.010631,0.0091753,0.015965,0.013425,0.0094336,0.0055839,0.014539,0.024265
0.0008304,0.012459,0,0.0049413,0.0046889,0.016985,0.022765,0,0.0078933,0.0020137,0.0027802,0.02868,0.042181,0.13353,0.12785,0.058448,0.05855,0.021575,0.037422,0.0039606,0.052023,0.046075,0.069457,0.052076,0.047484,0.043653,0.060209,0.014555,0.02031,0.0066066
0.0013886,0.002025,0.0027796,0.0092215,0.0064793,0.0039056,0.013912,0.010459,0.01156,0.03556,0.018196,0.0097215,0.020072,0.12555,0.11571,0.054057,0.04836,0.023623,0.048362,0.039352,0.02147,0.042205,0.074756,0.067087,0.041665,0.040723,0.038256,0.034126,0.024077,0.015343
0.0078909,0.021949,0.011444,0.047337,0.050154,0.031674,0.00494,0.010703,0.014031,0.048761,0.1422,0.11353,0.038628,0.042976,0.018813,0.018949,0.0074413,0.0055205,0.054049,0.011413,0.048359,0.048426,0.048152,0.046628,0.036436,0.025357,0.0053072,0.0037688,0.026645,0.00851
0.05784,0.078223,0.054301,0.026812,0.026639,0.031889,0.047509,0.092564,0.095597,0.03811,0.036822,0.0082617,0.032923,0.023252,0.037799,0.044188,0.010259,0.015755,0.034897,0.070345,0.034604,0.011367,0.0065602,0.023302,0.0064964,0.010481,0.0083907,0.019012,0.0076422,0.008159
0.0045778,0.0040322,0.0050014,0.01753,0.014835,0,0.0013684,0.0015917,2.7211e-05,0.010611,0.030151,0.091833,0.076828,0.054855,0.034737,0.03184,0.03219,0.045936,0.049796,0.063781,0.090411,0.050039,0.030201,0.032962,0.030259,0.015423,0.026721,0.037255,0.042057,0.073152
0.0079563,0.028766,0.012338,0.030926,0.0045014,0.0014346,0.011054,0.014665,0.014592,0.032794,0.026886,0.023546,0.076223,0.070087,0.046031,0.030336,0.041435,0.041927,0.085842,0.051097,0.042724,0.055183,0.062196,0.081,0.027725,0.0022784,0.011278,0.025771,0.029305,0.0101
0.023672,0.029395,0.031101,0.029485,0.026127,0.016208,0.0066543,0.0056308,0.014891,0.064446,0.05255,0.038321,0.019316,0.05544,0.059717,0.08576,0.10556,0.05978,0.13732,0.13082,0,0,0,0,0.0056549,0,0,0.002152,0,0
0.0053622,0,0.029055,0.010489,0.015004,0.009523,0.079019,0.049851,0.00048382,0.032783,0.0065323,0.034348,0.041709,0.08983,0.068727,0.023198,0.018471,0.0017497,0,0,0.047487,0.057308,0.10166,0.057477,0.084648,0.017594,0.018465,0.038943,0.0349,0.025383
0.042945,0.026458,0.020161,0.016563,0.0044567,0.032108,0.028982,0.029917,0.058827,0.14275,0.059893,0.024433,0.13341,0.018333,0.016128,0.031656,0.036984,0.033644,0.049317,0.036284,0.062362,0.049842,0.007395,0.013701,0.0011285,0.007295,0,0.011138,0.0036514,0.00023865
0.029654,0.0081607,0.020611,0.02415,0.046391,0.039999,0.044977,0.022407,0.023604,0.053576,0.020488,0.0068146,0.019233,0.029084,0.023411,0.013153,0.027641,0.030725,0.0902,0.082851,0.057618,0.035621,0.022441,0.099654,0.053103,0.024792,0.0059884,0.018087,0.0089959,0.016572
0.01427,0.014748,0.036684,0.064721,0.032926,0.16438,0.063913,0.0443,0.040969,0.027766,0.017751,0.012007,0.014517,0.04425,0.053147,0.026664,0.032463,0.0251,0.021152,5.1106e-05,0.016002,0.0074593,0.015604,0.049891,0.0074736,0.017383,0.019239,0.033594,0.058177,0.023395
0.094922,0.036597,0.0784,0.01647,0.098207,0.082758,0.12677,0.065029,0.032989,0.016456,0.048882,0.019159,0.0075391,0.00393,0.0079369,0.015083,0.0037496,0.0034511,0.0015001,0.001445,0.0043121,0.0040403,0.013355,0.013691,0.020176,0.040586,0.070327,0.0057297,0.031591,0.034915
0.032762,0.039906,0.057081,0.049697,0.05038,0.039546,0.025464,0.031002,0.029626,0.051341,0.082409,0.094105,0.043479,0.03866,0.02364,0.023065,0.0085474,0.021507,0.0096573,0.0073225,0.0037853,0.010738,0.00075699,0.058412,0.080974,0.029537,0.017739,0.011708,0.007451,0.019701
