6
6
6
6
20
20
6
18
6
1
6
6
6
6
13
6
18
18
7
18
10
10
4
9
13
15
1
18
8
1
13
11
14
14
18
6
6
6
11
11
13
7
6
6
7
18
3
13
5
13
14
4
9
20
15
