-235.843,-107.341
-48.9182,49.715
-62.0991,-45.6944
-72.2372,26.5067
-127.494,-33.3893
-62.0993,-45.6949
-42.9849,37.4416
-87.7011,29.9309
-127.474,-33.4146
84.9579,-149.409
-55.0711,57.4288
-102.203,36.3501
-106.33,-11.6922
66.4496,-60.2233
0.729553,0.103729
-4.5293,-6.38123
3.34064,-109.067
-170.089,-45.8591
-44.6873,55.613
39.0306,-100.508
-141.308,-1.73929
-108.575,-41.8515
31.2489,60.0681
-114.365,-39.1292
-133.152,-76.8819
-49.7879,29.193
-86.2608,-111.833
-1.96851,-0.0395813
-0.387329,-0.889679
-55.0711,57.4288
-0.706665,-7.69913
-4.57605,-21.8201
90.5008,-196.15
114.07,-21.3953
-129.502,-46.8001
98.7974,-90.1159
8.12384,25.0418
-88.1106,-3.6765
-1.91486,-0.821991
189.239,102.593
32.9676,77.0192
-105.047,-37.8559
100.837,-89.4441
118.58,17.0713
-185.14,250.105
4.31287,51.5195
3.34064,-109.067
109.475,-17.6834
-0.699585,-1.21448
-135.103,-15.9203
57.5315,280.121
-170.43,-39.0996
-121.444,409.649
-14.4496,74.5341
102.985,229.484
-121.45,409.617
-14.4446,74.5152
-140.717,-1.75082
95.7241,-129.017
115.19,-27.8389
162.806,-236.114
-201.442,-39.2476
-108.575,-41.8515
25.6732,-16.8715
-104.507,-32.0297
79.0686,9.57929
303.042,51.3453
102.594,-105.713
255.051,145.647
43.358,43.3445
88.8297,-131.476
63.2219,208.761
213.216,-75.2124
89.1758,-137.161
0.163147,-1.05783
133.542,-210.148
-88.0627,-3.73906
50.8764,102.818
334.064,11.4248
120.044,-28.748
-188.802,-127.157
-624.867,-58.8841
34.0846,4.71036
175.743,-44.6182
22.9951,83.7632
-102.197,36.3619
-194.323,-43.9637
101.274,38.4983
-176.469,-42.8498
45.416,-234.202
-101.684,-4.13023
-73.9014,-277.069
-86.2608,-111.833
-49.1222,39.0968
191.477,-50.6751
-115.156,-95.6233
-147.076,205.093
198.897,101.309
92.4759,2.28194
2.81119,46.7632
71.1766,-87.1024
-90.2369,-12.631
-106.242,-35.2696
-55.3943,50.7129
84.6897,254.624
144.407,-50.7391
30.8468,-37.5617
-624.867,-58.8841
-46.9873,12.5251
-119.452,-38.7552
131.332,63.6178
97.1811,-159.655
18.2945,137.506
-0.387329,-0.889679
-59.3288,40.3666
-139.802,105.157
-20.6501,46.1052
114.62,-107.16
-307.004,117.929
31.5234,17.5954
80.472,141.352
-87.7006,29.9315
96.5604,-124.463
51.0057,-95.2388
24.3247,23.1769
-0.508118,26.1302
81.6816,-106.987
-106.567,-103.166
333.474,-31.9892
-94.5076,-5.31926
98.7181,287.934
-21.1251,29.325
189.239,102.593
24.8362,58.7272
169.91,-144.212
82.2894,-125.413
31.0047,21.3863
149.939,-82.9074
157.918,128.564
22.9951,83.7632
-1.88782,-0.96051
197.636,-73.8719
31.1805,86.7321
2.51886,-6.17261
-358.108,217.16
78.0226,103.435
0.576355,124.086
13.7108,58.6435
197.5,0.0809326
273.191,-197.703
138.247,-62.4873
114.607,-170.613
-0.307556,0.308014
31.2412,138.961
2.51886,-6.17261
76.2096,129.703
21.4296,-133.763
132.767,-147.296
59.1006,213.721
-233.844,212.372
0.570679,124.057
-58.649,57.8407
36.1658,225.72
-44.8331,14.8417
64.9105,36.6593
175.581,-44.6218
-92.4709,77.005
-50.3521,44.1305
45.1747,-233.929
-0.699585,-1.21448
0.729553,0.10379
80.9016,-182.457
96.6593,-111.986
73.9002,-24.023
58.1301,213.062
122.526,-13.3694
303.047,51.3407
-75.0883,-72.2806
353.769,-123.368
92.6635,-107.095
13.0261,-24.5271
18.298,-7.12296
176.234,-192.907
410.119,-473.499
24.8477,58.6876
-206.56,-73.8408
74.1165,117.225
106.953,-24.6456
-95.1415,-7.46507
117.229,-136.887
-7.3288,-44.5691
112.154,24.5601
56.8068,29.5259
-106.314,-156.35
-213.453,-113.578
83.5891,-154.215
107.834,-287.805
174.011,-40.4024
23.8862,153.062
154.411,-327.251
-111.726,-37.2526
-46.5338,-17.4336
-118.923,-20.1468
18.9188,-81.3534
-7.30316,-44.5029
64.9108,36.5884
76.4017,35.6681
170.537,-299.124
33.0275,63.7919
19.6453,122.644
-27.2379,14.499
63.9234,-54.4731
96.4944,5.34079
-3.802,58.9198
3.61096,125.567
95.056,-40.2807
-50.4318,56.3925
166.696,-4.43268
-199.079,195.311
123.623,37.0246
83.8592,-121.885
-330.348,16.146
2.51862,-6.17224
-104.213,-83.9892
188.975,94.8578
62.7827,-171.061
-66.224,27.6643
-117.262,-42.2326
-0.469543,-5.72375
101.163,11.9662
-4.72363,-2.79437
307.885,189.896
181.18,-4.50757
-110.227,-40.1786
13.9276,21.1718
213.1,2.48694
75.1486,129.259
-0.523987,26.18
165.687,36.0437
251.015,-19.575
66.3674,-129.949
-169.529,-260.144
-118.524,7.22821
-203.871,302.105
10.7897,119.638
154.205,-73.6096
-143.54,-66.0969
-104.13,-117.318
361.804,76.9905
-84.4529,-4.58894
80.9193,-182.545
161.596,93.6217
112.149,24.5577
-14.4444,74.515
-335.436,-26.0781
74.7279,-97.4665
-62.0991,-45.6944
16.734,49.4549
42.5328,145.808
56.362,219.458
-142.393,284.879
13.0475,-24.5669
43.3286,-62.2214
110.209,-13.7126
-255.848,145.467
-7.19525,-44.2648
2.57971,25.0264
101.491,143.021
-133.541,-75.5182
-578.833,-149.303
-104.437,-31.8343
-7.76172,-40.1378
71.7912,-23.1478
141.404,87.5994
-273.755,-117.204
-137.235,265.873
-106.164,-11.567
62.742,-171.312
-87.9128,307.103
102.781,-3.57124
-66.8199,8.60051
226.033,375.078
51.4378,35.7441
161.097,40.8358
-4.57275,-21.7933
-140.861,-329.755
85.5948,-196.138
34.8333,-116.759
76.1675,75.2342
-127.532,225.731
112.17,24.5659
-307.004,117.929
87.7535,17.5416
303.042,51.3453
-87.9004,307.099
-70.6283,-71.9872
119.151,-32.2911
91.9909,43.4469
49.3862,81.9614
260.735,-182.753
190.633,73.3537
132.746,-282.27
-279.666,139.959
84.6708,254.606
122.102,-71.2214
-312.009,48.4514
-82.8546,-10.6955
-194.837,229.93
-227.203,206.022
1.23523,-5.9834
84.9609,-73.2094
66.4584,-60.2179
-114.776,-68.5991
-59.3157,40.3928
127.87,-33.754
-96.8988,-40.1843
-56.798,74.8808
126.442,-197.761
-249.944,115.982
37.001,63.7319
-370.066,83.469
76.4026,35.6682
-100.585,-24.0183
-347.345,-70.2953
-16.1465,-17.2069
-138.505,-81.0451
-72.2372,26.5067
